Date,Adj Close
1994-03-21,1.65625
1994-03-22,1.609375
1994-03-23,1.7421879768371582
1994-03-24,1.734375
1994-03-25,1.6875
1994-03-28,1.609375
1994-03-29,1.53125
1994-03-30,1.546875
1994-03-31,1.484375
1994-04-04,1.46875
1994-04-05,1.546875
1994-04-06,1.53125
1994-04-07,1.53125
1994-04-08,1.546875
1994-04-11,1.59375
1994-04-12,1.5625
1994-04-13,1.53125
1994-04-14,1.546875
1994-04-15,1.53125
1994-04-18,1.5703129768371582
1994-04-19,1.59375
1994-04-20,1.578125
1994-04-21,1.578125
1994-04-22,1.578125
1994-04-25,1.53125
1994-04-26,1.578125
1994-04-28,1.421875
1994-04-29,1.484375
1994-05-02,1.515625
1994-05-03,1.4765629768371582
1994-05-04,1.5
1994-05-05,1.515625
1994-05-06,1.46875
1994-05-09,1.4375
1994-05-10,1.4609379768371582
1994-05-11,1.375
1994-05-12,1.5
1994-05-13,1.515625
1994-05-16,1.515625
1994-05-17,1.4375
1994-05-18,1.5078129768371582
1994-05-19,1.5
1994-05-20,1.5078129768371582
1994-05-23,1.515625
1994-05-24,1.515625
1994-05-25,1.5
1994-05-26,1.515625
1994-05-27,1.5
1994-05-31,1.53125
1994-06-01,1.53125
1994-06-02,1.484375
1994-06-03,1.484375
1994-06-06,1.515625
1994-06-07,1.484375
1994-06-08,1.4375
1994-06-09,1.421875
1994-06-10,1.46875
1994-06-13,1.453125
1994-06-14,1.390625
1994-06-15,1.363281011581421
1994-06-16,1.4375
1994-06-17,1.375
1994-06-20,1.328125
1994-06-21,1.3203129768371582
1994-06-22,1.34375
1994-06-23,1.2890629768371582
1994-06-24,1.21875
1994-06-27,1.2265629768371582
1994-06-28,1.25
1994-06-29,1.234375
1994-06-30,1.28125
1994-07-01,1.265625
1994-07-05,1.265625
1994-07-06,1.296875
1994-07-07,1.3046879768371582
1994-07-08,1.328125
1994-07-11,1.34375
1994-07-12,1.3359379768371582
1994-07-13,1.34375
1994-07-14,1.421875
1994-07-15,1.421875
1994-07-18,1.5
1994-07-19,1.5625
1994-07-20,1.5546879768371582
1994-07-21,1.5
1994-07-22,1.53125
1994-07-25,1.5390629768371582
1994-07-26,1.5234379768371582
1994-07-27,1.5
1994-07-28,1.4375
1994-07-29,1.46875
1994-08-01,1.46875
1994-08-02,1.46875
1994-08-03,1.4609379768371582
1994-08-04,1.453125
1994-08-05,1.46875
1994-08-08,1.421875
1994-08-09,1.40625
1994-08-10,1.375
1994-08-11,1.3359379768371582
1994-08-12,1.3125
1994-08-15,1.265625
1994-08-16,1.28125
1994-08-17,1.296875
1994-08-18,1.296875
1994-08-19,1.359375
1994-08-22,1.375
1994-08-23,1.5390629768371582
1994-08-24,1.5
1994-08-25,1.515625
1994-08-26,1.515625
1994-08-29,1.515625
1994-08-30,1.53125
1994-08-31,1.53125
1994-09-01,1.5234379768371582
1994-09-02,1.53125
1994-09-06,1.527343988418579
1994-09-07,1.484375
1994-09-08,1.484375
1994-09-09,1.484375
1994-09-12,1.5
1994-09-13,1.515625
1994-09-14,1.515625
1994-09-15,1.5
1994-09-16,1.546875
1994-09-19,1.546875
1994-09-20,1.5625
1994-09-21,1.546875
1994-09-22,1.5625
1994-09-23,1.5859379768371582
1994-09-26,1.65625
1994-09-27,1.671875
1994-09-28,1.703125
1994-09-29,1.6875
1994-09-30,1.734375
1994-10-03,1.6875
1994-10-04,1.6875
1994-10-05,1.71875
1994-10-06,1.75
1994-10-07,1.75
1994-10-10,1.71875
1994-10-11,1.796875
1994-10-12,1.8125
1994-10-13,1.796875
1994-10-14,1.816406011581421
1994-10-17,1.828125
1994-10-18,1.796875
1994-10-19,1.796875
1994-10-20,1.90625
1994-10-21,1.78125
1994-10-24,1.84375
1994-10-25,1.8828129768371582
1994-10-26,1.90625
1994-10-27,1.890625
1994-10-28,1.875
1994-10-31,1.890625
1994-11-01,1.890625
1994-11-02,1.90625
1994-11-03,1.90625
1994-11-04,1.875
1994-11-07,1.875
1994-11-08,1.8515629768371582
1994-11-09,1.890625
1994-11-10,1.84375
1994-11-11,1.84375
1994-11-14,1.875
1994-11-15,1.84375
1994-11-16,1.875
1994-11-17,1.875
1994-11-18,1.875
1994-11-21,1.875
1994-11-22,1.84375
1994-11-23,1.828125
1994-11-25,1.84375
1994-11-28,1.828125
1994-11-29,1.828125
1994-11-30,1.875
1994-12-01,1.8515629768371582
1994-12-02,1.859375
1994-12-05,1.890625
1994-12-06,1.84375
1994-12-07,1.8515629768371582
1994-12-08,1.8515629768371582
1994-12-09,1.8125
1994-12-12,1.859375
1994-12-13,1.875
1994-12-14,1.8671879768371582
1994-12-15,1.90625
1994-12-16,1.890625
1994-12-19,1.84375
1994-12-20,1.8359379768371582
1994-12-21,1.859375
1994-12-22,1.875
1994-12-23,1.8828129768371582
1994-12-27,1.8125
1994-12-28,1.8125
1994-12-29,1.78125
1994-12-30,1.703125
1995-01-03,1.703125
1995-01-04,1.671875
1995-01-05,1.7265629768371582
1995-01-06,1.703125
1995-01-09,1.671875
1995-01-10,1.640625
1995-01-11,1.65625
1995-01-12,1.6640629768371582
1995-01-13,1.625
1995-01-16,1.671875
1995-01-17,1.6640629768371582
1995-01-18,1.6875
1995-01-19,1.6875
1995-01-20,1.65625
1995-01-23,1.65625
1995-01-24,1.628906011581421
1995-01-25,1.625
1995-01-26,1.6328129768371582
1995-01-27,1.6328129768371582
1995-01-30,1.625
1995-01-31,1.609375
1995-02-01,1.640625
1995-02-02,1.609375
1995-02-03,1.640625
1995-02-06,1.609375
1995-02-07,1.578125
1995-02-08,1.515625
1995-02-09,1.578125
1995-02-10,1.578125
1995-02-13,1.5234379768371582
1995-02-14,1.515625
1995-02-15,1.5234379768371582
1995-02-16,1.5234379768371582
1995-02-17,1.5
1995-02-21,1.5
1995-02-22,1.515625
1995-02-23,1.53125
1995-02-24,1.53125
1995-02-27,1.46875
1995-02-28,1.46875
1995-03-01,1.40625
1995-03-02,1.3828129768371582
1995-03-03,1.375
1995-03-06,1.421875
1995-03-07,1.4375
1995-03-08,1.4765629768371582
1995-03-09,1.4765629768371582
1995-03-10,1.5
1995-03-13,1.5
1995-03-14,1.53125
1995-03-15,1.53125
1995-03-16,1.46875
1995-03-17,1.46875
1995-03-20,1.4609379768371582
1995-03-21,1.4375
1995-03-22,1.375
1995-03-23,1.390625
1995-03-24,1.390625
1995-03-27,1.328125
1995-03-28,1.328125
1995-03-29,1.3046879768371582
1995-03-30,1.3125
1995-03-31,1.25
1995-04-03,1.25
1995-04-04,1.34375
1995-04-05,1.4375
1995-04-06,1.4375
1995-04-07,1.375
1995-04-10,1.390625
1995-04-11,1.3125
1995-04-12,1.296875
1995-04-13,1.3125
1995-04-17,1.3125
1995-04-18,1.3125
1995-04-19,1.328125
1995-04-20,1.3828129768371582
1995-04-21,1.359375
1995-04-24,1.390625
1995-04-25,1.390625
1995-04-26,1.3671879768371582
1995-04-27,1.421875
1995-04-28,1.328125
1995-05-01,1.28125
1995-05-02,1.296875
1995-05-03,1.3125
1995-05-04,1.296875
1995-05-05,1.265625
1995-05-08,1.234375
1995-05-09,1.1875
1995-05-10,1.171875
1995-05-11,1.171875
1995-05-12,1.140625
1995-05-15,1.234375
1995-05-16,1.25
1995-05-17,1.234375
1995-05-18,1.25
1995-05-19,1.265625
1995-05-22,1.296875
1995-05-23,1.238281011581421
1995-05-24,1.25
1995-05-25,1.234375
1995-05-26,1.1875
1995-05-30,1.171875
1995-05-31,1.171875
1995-06-01,1.128906011581421
1995-06-02,1.1328129768371582
1995-06-05,1.1875
1995-06-06,1.2890629768371582
1995-06-07,1.328125
1995-06-08,1.3125
1995-06-09,1.3125
1995-06-12,1.40625
1995-06-13,1.4375
1995-06-14,1.4375
1995-06-15,1.421875
1995-06-16,1.453125
1995-06-19,1.4296879768371582
1995-06-20,1.4453129768371582
1995-06-21,1.421875
1995-06-22,1.46875
1995-06-23,1.453125
1995-06-26,1.375
1995-06-27,1.378906011581421
1995-06-28,1.390625
1995-06-29,1.390625
1995-06-30,1.359375
1995-07-03,1.375
1995-07-05,1.34375
1995-07-06,1.328125
1995-07-07,1.34375
1995-07-10,1.359375
1995-07-11,1.390625
1995-07-12,1.390625
1995-07-13,1.390625
1995-07-14,1.34375
1995-07-17,1.3515629768371582
1995-07-18,1.375
1995-07-19,1.328125
1995-07-20,1.359375
1995-07-21,1.3125
1995-07-24,1.28125
1995-07-25,1.3359379768371582
1995-07-26,1.296875
1995-07-27,1.34375
1995-07-28,1.34375
1995-07-31,1.328125
1995-08-01,1.328125
1995-08-02,1.375
1995-08-03,1.34375
1995-08-04,1.328125
1995-08-07,1.3359379768371582
1995-08-08,1.3359379768371582
1995-08-09,1.3359379768371582
1995-08-10,1.328125
1995-08-11,1.34375
1995-08-14,1.328125
1995-08-15,1.328125
1995-08-16,1.332031011581421
1995-08-17,1.34375
1995-08-18,1.3515629768371582
1995-08-21,1.390625
1995-08-22,1.390625
1995-08-23,1.296875
1995-08-24,1.34375
1995-08-25,1.359375
1995-08-28,1.375
1995-08-29,1.3515629768371582
1995-08-30,1.328125
1995-08-31,1.328125
1995-09-01,1.375
1995-09-05,1.3515629768371582
1995-09-06,1.46875
1995-09-07,1.484375
1995-09-08,1.5
1995-09-11,1.5
1995-09-12,1.484375
1995-09-13,1.515625
1995-09-14,1.53125
1995-09-15,1.53125
1995-09-18,1.5625
1995-09-19,1.5703129768371582
1995-09-20,1.5703129768371582
1995-09-21,1.5625
1995-09-22,1.59375
1995-09-25,1.578125
1995-09-26,1.578125
1995-09-27,1.5
1995-09-28,1.5703129768371582
1995-09-29,1.59375
1995-10-02,1.609375
1995-10-03,1.609375
1995-10-04,1.625
1995-10-05,1.625
1995-10-06,1.609375
1995-10-09,1.578125
1995-10-10,1.546875
1995-10-11,1.5625
1995-10-12,1.546875
1995-10-13,1.5625
1995-10-16,1.53125
1995-10-17,1.5546879768371582
1995-10-18,1.515625
1995-10-19,1.546875
1995-10-20,1.546875
1995-10-23,1.4765629768371582
1995-10-24,1.453125
1995-10-25,1.40625
1995-10-26,1.4140629768371582
1995-10-27,1.375
1995-10-30,1.375
1995-10-31,1.359375
1995-11-01,1.265625
1995-11-02,1.34375
1995-11-03,1.40625
1995-11-06,1.40625
1995-11-07,1.46875
1995-11-08,1.4375
1995-11-09,1.453125
1995-11-10,1.421875
1995-11-13,1.5
1995-11-14,1.453125
1995-11-15,1.515625
1995-11-16,1.546875
1995-11-17,1.515625
1995-11-20,1.484375
1995-11-21,1.46875
1995-11-22,1.4375
1995-11-24,1.40625
1995-11-27,1.3046879768371582
1995-11-28,1.4140629768371582
1995-11-29,1.390625
1995-11-30,1.4375
1995-12-01,1.375
1995-12-04,1.390625
1995-12-05,1.296875
1995-12-06,1.296875
1995-12-07,1.34375
1995-12-08,1.3125
1995-12-11,1.3359379768371582
1995-12-12,1.3359379768371582
1995-12-13,1.3203129768371582
1995-12-14,1.3984379768371582
1995-12-15,1.390625
1995-12-18,1.4375
1995-12-19,1.394531011581421
1995-12-20,1.40625
1995-12-21,1.421875
1995-12-22,1.433593988418579
1995-12-26,1.4296879768371582
1995-12-27,1.46875
1995-12-28,1.4765629768371582
1995-12-29,1.453125
1996-01-02,1.46875
1996-01-03,1.4453129768371582
1996-01-04,1.4453129768371582
1996-01-05,1.4765629768371582
1996-01-08,1.453125
1996-01-09,1.5
1996-01-10,1.441406011581421
1996-01-11,1.4375
1996-01-12,1.4375
1996-01-15,1.40625
1996-01-16,1.40625
1996-01-17,1.46875
1996-01-18,1.5234379768371582
1996-01-19,1.515625
1996-01-22,1.5
1996-01-23,1.59375
1996-01-24,1.578125
1996-01-25,1.5703129768371582
1996-01-26,1.5625
1996-01-29,1.5625
1996-01-30,1.53125
1996-01-31,1.5390629768371582
1996-02-01,1.546875
1996-02-02,1.5625
1996-02-05,1.546875
1996-02-06,1.515625
1996-02-07,1.515625
1996-02-08,1.5234379768371582
1996-02-09,1.515625
1996-02-12,1.515625
1996-02-13,1.5
1996-02-14,1.53125
1996-02-15,1.5625
1996-02-16,1.53125
1996-02-20,1.5546879768371582
1996-02-21,1.53125
1996-02-22,1.5625
1996-02-23,1.59375
1996-02-26,1.5625
1996-02-27,1.6015629768371582
1996-02-28,1.5625
1996-02-29,1.5625
1996-03-01,1.5625
1996-03-04,1.578125
1996-03-05,1.640625
1996-03-06,1.734375
1996-03-07,1.734375
1996-03-08,1.796875
1996-03-11,1.777343988418579
1996-03-12,1.8203129768371582
1996-03-13,1.796875
1996-03-14,1.8046879768371582
1996-03-15,1.828125
1996-03-18,1.875
1996-03-19,1.875
1996-03-20,1.8828129768371582
1996-03-21,1.828125
1996-03-22,1.765625
1996-03-25,1.765625
1996-03-26,1.8125
1996-03-27,1.8671879768371582
1996-03-28,1.890625
1996-03-29,1.890625
1996-04-01,1.8828129768371582
1996-04-02,1.8984379768371582
1996-04-03,1.921875
1996-04-04,1.921875
1996-04-08,1.90625
1996-04-09,1.8984379768371582
1996-04-10,1.90625
1996-04-11,1.90625
1996-04-12,1.90625
1996-04-15,1.8984379768371582
1996-04-16,1.9375
1996-04-17,1.90625
1996-04-18,1.9140629768371582
1996-04-19,1.953125
1996-04-22,1.953125
1996-04-23,2.054687976837158
1996-04-24,2.019531011581421
1996-04-25,2.046875
1996-04-26,2.023437976837158
1996-04-29,2.0
1996-04-30,2.085937976837158
1996-05-01,2.140625
1996-05-02,2.1875
1996-05-03,2.203125
1996-05-06,2.1875
1996-05-07,2.1875
1996-05-08,2.1875
1996-05-09,2.21875
1996-05-10,2.304687976837158
1996-05-13,2.46875
1996-05-14,2.515625
1996-05-15,2.507812976837158
1996-05-16,2.507812976837158
1996-05-17,2.515625
1996-05-20,2.59375
1996-05-21,2.5625
1996-05-22,2.609375
1996-05-23,2.625
1996-05-24,2.703125
1996-05-28,2.65625
1996-05-29,2.609375
1996-05-30,2.59375
1996-05-31,2.640625
1996-06-03,2.546875
1996-06-04,2.71875
1996-06-05,3.0
1996-06-06,3.3125
1996-06-07,3.1875
1996-06-10,3.21875
1996-06-11,3.203125
1996-06-12,3.1875
1996-06-13,3.1875
1996-06-14,3.265625
1996-06-17,3.21875
1996-06-18,3.171875
1996-06-19,3.203125
1996-06-20,3.164062976837158
1996-06-21,3.1875
1996-06-24,3.171875
1996-06-25,3.15625
1996-06-26,3.0
1996-06-27,2.9375
1996-06-28,3.15625
1996-07-01,3.125
1996-07-02,3.125
1996-07-03,3.109375
1996-07-05,2.984375
1996-07-08,2.96875
1996-07-09,3.03125
1996-07-10,2.703125
1996-07-11,2.515625
1996-07-12,2.421875
1996-07-15,2.09375
1996-07-16,2.15625
1996-07-17,2.46875
1996-07-18,2.625
1996-07-19,2.53125
1996-07-22,2.4375
1996-07-23,2.4375
1996-07-24,2.34375
1996-07-25,2.40625
1996-07-26,2.3125
1996-07-29,2.125
1996-07-30,2.21875
1996-07-31,2.34375
1996-08-01,2.40625
1996-08-02,2.5625
1996-08-05,2.75
1996-08-06,2.65625
1996-08-07,2.65625
1996-08-08,2.625
1996-08-09,2.59375
1996-08-12,2.65625
1996-08-13,2.65625
1996-08-14,2.609375
1996-08-15,2.75
1996-08-16,2.984375
1996-08-19,3.0625
1996-08-20,2.671875
1996-08-21,2.65625
1996-08-22,2.6875
1996-08-23,2.546875
1996-08-26,2.59375
1996-08-27,2.75
1996-08-28,2.8125
1996-08-29,2.75
1996-08-30,2.859375
1996-09-03,2.828125
1996-09-04,2.703125
1996-09-05,2.601562976837158
1996-09-06,2.6875
1996-09-09,2.71875
1996-09-10,2.796875
1996-09-11,2.84375
1996-09-12,2.859375
1996-09-13,2.8125
1996-09-16,2.8125
1996-09-17,2.78125
1996-09-18,2.84375
1996-09-19,2.84375
1996-09-20,2.859375
1996-09-23,2.8125
1996-09-24,2.9375
1996-09-25,2.875
1996-09-26,2.796875
1996-09-27,2.8125
1996-09-30,2.90625
1996-10-01,2.78125
1996-10-02,2.8125
1996-10-03,2.6875
1996-10-04,2.476562976837158
1996-10-07,2.5
1996-10-08,2.46875
1996-10-09,2.5
1996-10-10,2.625
1996-10-11,2.65625
1996-10-14,2.5
1996-10-15,2.46875
1996-10-16,2.484375
1996-10-17,2.5625
1996-10-18,2.484375
1996-10-21,2.203125
1996-10-22,1.890625
1996-10-23,1.890625
1996-10-24,1.9375
1996-10-25,1.96875
1996-10-28,1.984375
1996-10-29,1.9375
1996-10-30,2.0
1996-10-31,1.96875
1996-11-01,1.9375
1996-11-04,1.734375
1996-11-05,1.7265629768371582
1996-11-06,1.84375
1996-11-07,1.875
1996-11-08,1.875
1996-11-11,1.875
1996-11-12,1.890625
1996-11-13,1.875
1996-11-14,1.921875
1996-11-15,1.9375
1996-11-18,2.0
1996-11-19,2.0625
1996-11-20,1.75
1996-11-21,1.765625
1996-11-22,1.90625
1996-11-25,1.890625
1996-11-26,1.9375
1996-11-27,1.84375
1996-11-29,1.828125
1996-12-02,1.75
1996-12-03,1.8125
1996-12-04,1.78125
1996-12-05,1.78125
1996-12-06,1.65625
1996-12-09,1.6875
1996-12-10,1.703125
1996-12-11,1.71875
1996-12-12,1.6875
1996-12-13,1.75
1996-12-16,1.625
1996-12-17,1.546875
1996-12-18,1.515625
1996-12-19,1.5
1996-12-20,1.5078129768371582
1996-12-23,1.46875
1996-12-24,1.4765629768371582
1996-12-26,1.46875
1996-12-27,1.5625
1996-12-30,1.625
1996-12-31,1.625
1997-01-02,1.609375
1997-01-03,1.59375
1997-01-06,1.59375
1997-01-07,1.5625
1997-01-08,1.5
1997-01-09,1.46875
1997-01-10,1.484375
1997-01-13,1.46875
1997-01-14,1.484375
1997-01-15,1.46875
1997-01-16,1.484375
1997-01-17,1.4921879768371582
1997-01-20,1.484375
1997-01-21,1.46875
1997-01-22,1.4765629768371582
1997-01-23,1.453125
1997-01-24,1.46875
1997-01-27,1.5
1997-01-28,1.5234379768371582
1997-01-29,1.5234379768371582
1997-01-30,1.5625
1997-01-31,1.515625
1997-02-03,1.65625
1997-02-04,1.578125
1997-02-05,1.484375
1997-02-06,1.46875
1997-02-07,1.359375
1997-02-10,1.40625
1997-02-11,1.46875
1997-02-12,1.4375
1997-02-13,1.5
1997-02-14,1.484375
1997-02-18,1.46875
1997-02-19,1.421875
1997-02-20,1.390625
1997-02-21,1.40625
1997-02-24,1.421875
1997-02-25,1.421875
1997-02-26,1.421875
1997-02-27,1.375
1997-02-28,1.421875
1997-03-03,1.359375
1997-03-04,1.34375
1997-03-05,1.328125
1997-03-06,1.328125
1997-03-07,1.328125
1997-03-10,1.3359379768371582
1997-03-11,1.3125
1997-03-12,1.375
1997-03-13,1.484375
1997-03-14,1.625
1997-03-17,1.65625
1997-03-18,1.609375
1997-03-19,1.609375
1997-03-20,1.5625
1997-03-21,1.546875
1997-03-24,1.5625
1997-03-25,1.5625
1997-03-26,1.53125
1997-03-27,1.5
1997-03-31,1.453125
1997-04-01,1.453125
1997-04-02,1.46875
1997-04-03,1.46875
1997-04-04,1.453125
1997-04-07,1.4375
1997-04-08,1.40625
1997-04-09,1.375
1997-04-10,1.375
1997-04-11,1.359375
1997-04-14,1.375
1997-04-15,1.390625
1997-04-16,1.390625
1997-04-17,1.421875
1997-04-18,1.46875
1997-04-21,1.5
1997-04-22,1.484375
1997-04-23,1.515625
1997-04-24,1.5
1997-04-25,1.515625
1997-04-28,1.484375
1997-04-29,1.5625
1997-04-30,1.5625
1997-05-01,1.5
1997-05-02,1.515625
1997-05-05,1.71875
1997-05-06,1.8125
1997-05-07,1.84375
1997-05-08,1.828125
1997-05-09,1.796875
1997-05-12,1.796875
1997-05-13,1.71875
1997-05-14,1.765625
1997-05-15,1.765625
1997-05-16,1.75
1997-05-19,1.734375
1997-05-20,1.7421879768371582
1997-05-21,1.625
1997-05-22,1.640625
1997-05-23,1.640625
1997-05-27,1.71875
1997-05-28,1.8125
1997-05-29,1.953125
1997-05-30,2.03125
1997-06-02,2.109375
1997-06-03,2.234375
1997-06-04,2.0625
1997-06-05,2.046875
1997-06-06,2.0625
1997-06-09,1.96875
1997-06-10,1.953125
1997-06-11,1.9375
1997-06-12,1.921875
1997-06-13,1.890625
1997-06-16,1.8125
1997-06-17,1.75
1997-06-18,1.78125
1997-06-19,1.78125
1997-06-20,1.84375
1997-06-23,1.84375
1997-06-24,1.8125
1997-06-25,1.75
1997-06-26,1.75
1997-06-27,1.734375
1997-06-30,1.75
1997-07-01,1.734375
1997-07-02,1.78125
1997-07-03,1.75
1997-07-07,1.7734379768371582
1997-07-08,1.78125
1997-07-09,1.7578129768371582
1997-07-10,1.765625
1997-07-11,1.796875
1997-07-14,1.78125
1997-07-15,1.7734379768371582
1997-07-16,1.78125
1997-07-17,1.8125
1997-07-18,1.875
1997-07-21,1.921875
1997-07-22,1.890625
1997-07-23,1.890625
1997-07-24,1.90625
1997-07-25,2.03125
1997-07-28,1.984375
1997-07-29,1.953125
1997-07-30,1.96875
1997-07-31,1.96875
1997-08-01,1.953125
1997-08-04,1.9375
1997-08-05,2.015625
1997-08-06,2.03125
1997-08-07,2.0
1997-08-08,2.125
1997-08-11,2.109375
1997-08-12,2.0625
1997-08-13,2.0625
1997-08-14,2.078125
1997-08-15,2.03125
1997-08-18,2.03125
1997-08-19,2.03125
1997-08-20,2.140625
1997-08-21,2.125
1997-08-22,2.117187976837158
1997-08-25,2.125
1997-08-26,2.1875
1997-08-27,2.15625
1997-08-28,2.09375
1997-08-29,2.09375
1997-09-02,2.15625
1997-09-03,2.21875
1997-09-04,2.234375
1997-09-05,2.34375
1997-09-08,2.335937976837158
1997-09-09,2.375
1997-09-10,2.421875
1997-09-11,2.375
1997-09-12,2.351562976837158
1997-09-15,2.34375
1997-09-16,2.34375
1997-09-17,2.359375
1997-09-18,2.375
1997-09-19,2.34375
1997-09-22,2.375
1997-09-23,2.273437976837158
1997-09-24,2.3125
1997-09-25,2.28125
1997-09-26,2.265625
1997-09-29,2.234375
1997-09-30,2.140625
1997-10-01,2.078125
1997-10-02,2.03125
1997-10-03,2.125
1997-10-06,2.109375
1997-10-07,2.03125
1997-10-08,2.046875
1997-10-09,2.0
1997-10-10,2.046875
1997-10-13,2.125
1997-10-14,2.21875
1997-10-15,2.25
1997-10-16,2.203125
1997-10-17,2.195312976837158
1997-10-20,2.265625
1997-10-21,2.140625
1997-10-22,2.171875
1997-10-23,2.15625
1997-10-24,2.25
1997-10-27,2.15625
1997-10-28,2.25
1997-10-29,2.203125
1997-10-30,2.171875
1997-10-31,2.078125
1997-11-03,2.1875
1997-11-04,2.375
1997-11-05,2.25
1997-11-06,2.1875
1997-11-07,2.125
1997-11-10,2.09375
1997-11-11,2.1875
1997-11-12,2.0625
1997-11-13,1.984375
1997-11-14,1.984375
1997-11-17,2.054687976837158
1997-11-18,2.015625
1997-11-19,2.1875
1997-11-20,2.21875
1997-11-21,2.25
1997-11-24,2.140625
1997-11-25,2.21875
1997-11-26,2.1875
1997-11-28,2.1875
1997-12-01,2.09375
1997-12-02,2.125
1997-12-03,2.0
1997-12-04,1.96875
1997-12-05,1.90625
1997-12-08,1.921875
1997-12-09,1.875
1997-12-10,1.859375
1997-12-11,1.84375
1997-12-12,2.0625
1997-12-15,1.9765629768371582
1997-12-16,1.9375
1997-12-17,2.0625
1997-12-18,1.96875
1997-12-19,1.984375
1997-12-22,2.0
1997-12-23,2.03125
1997-12-24,2.0625
1997-12-26,2.015625
1997-12-29,2.164062976837158
1997-12-30,2.253906011581421
1997-12-31,2.28125
1998-01-02,2.203125
1998-01-05,2.1875
1998-01-06,2.140625
1998-01-07,2.15625
1998-01-08,2.1875
1998-01-09,2.117187976837158
1998-01-12,2.125
1998-01-13,2.125
1998-01-14,2.179687976837158
1998-01-15,2.1875
1998-01-16,2.21875
1998-01-20,2.1875
1998-01-21,2.171875
1998-01-22,1.9140629768371582
1998-01-23,1.96875
1998-01-26,2.03125
1998-01-27,2.015625
1998-01-28,2.140625
1998-01-29,2.140625
1998-01-30,2.125
1998-02-02,2.1875
1998-02-03,2.15625
1998-02-04,2.140625
1998-02-05,2.125
1998-02-06,2.234375
1998-02-09,2.125
1998-02-10,2.1875
1998-02-11,2.1875
1998-02-12,2.125
1998-02-13,2.164062976837158
1998-02-17,2.1875
1998-02-18,2.125
1998-02-19,2.140625
1998-02-20,2.070312976837158
1998-02-23,2.132812976837158
1998-02-24,2.140625
1998-02-25,2.171875
1998-02-26,2.320312976837158
1998-02-27,2.390625
1998-03-02,2.328125
1998-03-03,2.382812976837158
1998-03-04,2.375
1998-03-05,2.53125
1998-03-06,3.0625
1998-03-09,2.75
1998-03-10,2.699218988418579
1998-03-11,2.8125
1998-03-12,2.75
1998-03-13,2.796875
1998-03-16,2.875
1998-03-17,2.875
1998-03-18,2.5
1998-03-19,2.40625
1998-03-20,2.328125
1998-03-23,2.3125
1998-03-24,2.25
1998-03-25,2.234375
1998-03-26,2.1875
1998-03-27,2.078125
1998-03-30,2.078125
1998-03-31,2.34375
1998-04-01,2.25
1998-04-02,2.265625
1998-04-03,2.257812976837158
1998-04-06,2.1875
1998-04-07,2.128906011581421
1998-04-08,2.140625
1998-04-09,2.15625
1998-04-13,2.125
1998-04-14,2.179687976837158
1998-04-15,2.140625
1998-04-16,2.148437976837158
1998-04-17,2.117187976837158
1998-04-20,2.1875
1998-04-21,2.125
1998-04-22,2.03125
1998-04-23,2.03125
1998-04-24,2.085937976837158
1998-04-27,2.015625
1998-04-28,2.0625
1998-04-29,1.984375
1998-04-30,2.046875
1998-05-01,2.125
